province,year,GDP (100million),GDP per capita,Agricultural population (10thousand),Rural final consumption expenditure (100million),Total export (10000 USD),Fixed asset investment (10000),Urban residents final consumption expenditure (100million),Total population (10thousand),Primary industry added value (100million),Tertiary industry added value (100million),Secondary industry added value (100million),Fiscal expenditure (10000),Fiscal revenue (10000),Total import and export (10000 USD),Total import (10000 USD),Non-agricultural population (10thousand)
重庆市,1992年,461.32,1641.0,2438.94,,40867.0,1063852.0,,2950.78,117.28,149.64,194.4,228153.0,315460.0,74244.0,33377.0,511.84
重庆市,1993年,608.53,2156.0,2438.27,137.41,41160.0,1550546.0,160.77,2964.92,141.99,194.37,272.17,291685.0,445595.0,85500.0,44310.0,526.65
重庆市,1994年,833.6,2935.0,2440.41,171.13,71527.0,2029178.0,218.4,2985.59,196.19,260.66,376.75,,716200.0,124000.0,52430.0,545.18
重庆市,1995年,1123.06,3931.0,2442.33,201.8,84800.0,2709663.0,286.37,3002.0,264.19,366.2,492.67,662000.0,837748.0,142000.0,57126.0,559.44
重庆市,1996年,1315.12,4574.0,2445.65,256.22,59300.0,3207278.0,358.22,3022.7,287.56,458.57,568.99,809200.0,942700.0,158543.0,99200.0,577.12
重庆市,1997年,1509.75,5253.0,2448.34,346.18,78015.0,3709485.0,336.63,3042.0,307.21,552.14,650.4,1010110.0,1180600.0,167843.0,89828.0,594.58
重庆市,1998年,1602.38,5579.0,2445.66,327.89,51411.0,4981452.0,366.8,3060.0,300.89,625.85,675.64,1258000.0,1338900.0,103400.0,52000.0,614.03
重庆市,1999年,1663.2,5804.0,2437.18,310.96,49039.0,5628679.0,425.91,3075.0,286.16,679.23,697.81,1502365.0,1402935.0,121044.0,72005.0,635.16
重庆市,2000年,1791.0,6274.0,2430.2,303.21,99500.0,6558116.0,482.31,3092.0,284.87,746.1,760.03,1876433.0,1632400.0,179000.0,79000.0,660.89
重庆市,2001年,1976.86,6963.0,2408.39,311.81,110248.0,8018228.0,537.82,2829.21,294.9,840.01,841.95,2376000.0,1961800.0,183400.0,73136.0,689.52
重庆市,2002年,2232.86,7912.0,2392.38,301.91,109119.0,9956645.0,621.37,2814.83,317.87,956.12,958.87,3059000.0,2694610.0,179401.0,70300.0,721.45
重庆市,2003年,2555.72,9098.0,2376.18,294.27,160000.0,12693544.0,738.25,2803.19,339.06,1081.35,1135.31,3429000.0,3412800.0,260000.0,101000.0,753.92
重庆市,2004年,3034.58,10845.0,2358.4,309.59,209100.0,16219203.0,858.66,2793.32,428.05,1229.62,1376.91,3957233.0,4629600.0,385700.0,176616.0,785.83
重庆市,2005年,3467.72,12404.0,2351.88,343.11,252100.0,20063180.0,956.54,2798.0,463.4,1440.32,1564.0,4874000.0,5811921.0,429000.0,177200.0,817.28
重庆市,2006年,3907.23,13939.0,2353.44,354.08,335200.0,24518351.0,1127.42,2808.0,386.38,1649.2,1871.65,5943000.0,7421702.0,547000.0,212000.0,845.43
重庆市,2007年,4676.13,16629.0,2358.35,412.16,451000.0,31615147.0,1427.82,2816.0,482.39,1825.21,2368.53,7684000.0,10572948.0,744000.0,293099.9,876.97
重庆市,2008年,5793.66,20490.0,2349.67,473.68,572200.0,40452509.0,1709.17,2839.0,575.4,2160.48,3057.78,10160100.0,12901828.0,952000.0,379938.9,907.38
重庆市,2009年,6530.01,22920.0,2326.92,485.3,428000.0,53179185.0,1965.73,2859.0,606.8,2474.44,3448.77,18060700.0,15354000.0,770900.0,428000.0,948.69
重庆市,2010年,7925.58,27596.0,2196.45,505.46,748900.0,69347966.0,2318.33,2885.0,685.38,2881.08,4359.12,27467900.0,29751200.0,1242600.0,493700.0,1107.0
重庆市,2011年,10011.37,34500.0,2052.17,618.63,1983800.0,76858699.0,2837.38,2919.0,844.52,3623.81,5543.04,39598700.0,35236522.0,2921800.0,937972.5,1277.64
重庆市,2012年,11409.6,38914.0,2026.19,746.92,3857100.0,93800012.0,3290.49,2945.0,940.01,4494.41,5975.18,30463600.0,37268412.0,5320400.0,1463300.0,1317.25
重庆市,2013年,13028.0,43528.0,2014.37,834.52,4680000.0,112050300.0,3776.08,3011.0,941.0,6098.0,5989.0,30622800.0,41055600.0,6870400.0,2190700.0,1344.05
重庆市,2014年,14624.0,48307.0,2003.08,941.49,6341000.0,122854000.0,4289.0,3043.0,991.0,6858.0,6775.0,33043900.0,19220200.0,9545000.0,3204000.0,1372.12
重庆市,2015年,16040.54,52476.0,1980.82,1007.38,5519000.0,142081500.0,4716.39,3070.0,1067.72,7764.81,7208.01,37920000.0,21548300.0,7447000.0,1928700.0,1391.02
重庆市,2016年,18023.04,58327.0,1776.6,1107.59,4069000.0,173611000.0,5369.53,3110.0,1236.98,9020.68,7765.38,40018100.0,22279100.0,6277000.0,2207700.0,1615.51
重庆市,2017年,19500.27,64176.0,1753.01,1218.22,4260000.0,174405700.0,6033.1,3144.0,1339.62,9564.04,8596.61,43362800.0,22523800.0,6660000.0,16245400,1636.81
重庆市,2018年,21588.8,68464.0,1747.92,1298.84,5138000.0,186614100,6576.5,3163.0,1378.68,11367.89,8842.23,45410000.0,22655400.0,7900000.0,,1655.72
重庆市,2019年,23605.77,75828.0,1738.5,1414.29,5380000.0,197251100,7262.32,3188.0,1551.59,12662.22,9496.84,,,8390000.0,3016500,1677.79
重庆市,2020年,25041.43,78173.0,1731.44,1526.6,6053000.0,,7428.47,3209.0,1803.54,13268.34,9992.21,48939500.0,20948500.0,9420000.0,3366000.0,1681.27
重庆市,2021年,27894.02,86879.0,1722.04,,8001000.0,,,3212.0,1922.03,14787.05,11184.94,48350600.0,22854500.0,12383000.0,4383000.0,1692.61
重庆市,2022年,29129.0,90663.0,,,7908900.0,,,3213.0,2012.1,15423.1,11694.0,,,12283000.0,4374100.0,
陕西省,1949年,,,1162,,,,,1317.31,,,,,,,,155
陕西省,1950年,,,1298,,,1300,,1399.52,,,,3136,8600,,,101.2
陕西省,1951年,,,1371,,,6400,,1485.48,,,,7900,13548,,,114.9
陕西省,1952年,13,85,1381,,,10400.0,,1528.0,8.4,2.53,1.92,11140,18100,,,147
陕西省,1953年,17.44,111,1397,,,21100.0,,1615.22,11.03,3.6,2.84,15600,24200,,,218
陕西省,1954年,20.04,123,1422,,,24200.0,,1651.39,12.34,4,3.73,18338,29414,,,229
陕西省,1955年,21,122,1478,,,36100.0,,1715.8,11.43,4.3,4.9,19306,29500,,,238
陕西省,1956年,27.14,156,1507,,,79400.0,,1755.89,14.92,5.7,6.52,28300,32800,,,248.72
陕西省,1957年,25.6,144,1545,,,56400.0,,1803.0,13.2,6.4,6.1,26200,34001,,,258
陕西省,1958年,31.02,171,1578,,,77200.0,,1831.69,13.5,6.71,10.83,58949,74113,,,254
陕西省,1959年,35.6,192,1570,,,108400.0,,1880.8,12.73,7.92,14.93,92300,99009,,,311
陕西省,1960年,38.3,200,1581,,,121000.0,,1944.16,12.6,8.54,17.2,111648,104600,,,362.76
陕西省,1961年,31.64,162,1673,,,35100.0,,1968.46,15.61,7.7,8.4,47400,67241,,,296
陕西省,1962年,26.9,135,1751,,,18200.0,,2008.0,13.4,6.2,7.3,31444,57243,,,257
陕西省,1963年,27.4,135,1792,,,24100.0,,2056.04,13.1,6.2,8.12,38300,54202,,,263.48
陕西省,1964年,29.34,141,1828,,,34200.0,,2099.92,13.33,6.6,9.44,43300,58611,,,271.61
陕西省,1965年,35.93,169,1858,,,56000.0,,2144.29,17.51,6.64,11.8,57946,65500,,,286.36
陕西省,1966年,40.5,187,1898,,,78400.0,,2193.41,16.6,7.91,16,71200,83913,,,297.3
陕西省,1967年,36.84,166,1935,,,40000.0,,2232.37,16.9,7.8,12.23,56425,61916,,,304.49
陕西省,1968年,28.11,124,1975,,,32000.0,,2287.06,14.84,6.24,7.03,43000,33700,,,315.62
陕西省,1969年,40.73,175,2016,,,82400.0,,2360.48,17,7.72,16.01,71500,75400,,,328.34
陕西省,1970年,46.84,196,2097,,,171300.0,,2428.0,18.9,7.53,20.42,92904,97800,,,331.01
陕西省,1971年,57.7,234,2127,,1275,225000.0,,2492.33,22.72,9.1,25.9,103417,116237,,,364.88
陕西省,1972年,57.8,229,2177,,1238,213000.0,,2553.58,20.8,9.8,27.2,118631,135730,,,377.02
陕西省,1973年,59.63,231,2226,,935,178000.0,,2610.21,22.2,10.73,26.73,121600,141005,,,383.61
陕西省,1974年,62.03,236,2270,,828,150000.0,,2655.41,23.24,11.1,27.74,126909,139700,,,385.39
陕西省,1975年,64.92,243,2305.0,,730,149000.0,,2692.1,23.8,11.3,29.9,128400,152300,,,387.0
陕西省,1976年,62.94,233,2335,,600,129000.0,,2721.81,23.8,11.41,27.8,131500,136000,,,387.42
陕西省,1977年,70,256,2357,,319,138100.0,,2751.06,24.1,12.02,33.9,138300,150300,,,394.35
陕西省,1978年,81.07,291.0,2371.0,,1200,203500.0,,2779.0,24.7,14.24,42.13,183026,197587,1200,,408.32
陕西省,1979年,94.52,336.0,2381,,856,211600.0,,2807.0,32.52,17.33,44.67,195617,168010,,,426.33
陕西省,1980年,94.91,334.0,2390.0,,973,278000.0,,2831.0,28.47,18.7,47.74,182837,158105,,,442.0
陕西省,1981年,102.09,356.0,2405,,2616,229200.0,,2865.0,35.4,20.44,46.25,163887,134538,,,459.45
陕西省,1982年,111.95,385.0,2433,,5000,294800.0,,2904.0,37.02,24.57,50.36,172993,135622,,,471.06
陕西省,1983年,123.39,420.0,2446,,5426,308300.0,,2931.0,40.0,28.24,55.15,188076,145407,,,484.44
陕西省,1984年,149.35,504.0,2457,,9662,395200.0,,2966.0,51.05,35.18,63.12,227471,153124,,,508.55
陕西省,1985年,180.87,604.0,2462.0,,10400,579800.0,,3002.0,53.39,45.52,81.96,275007,202967,15712,,540.0
陕西省,1986年,208.31,688.0,2501.0,,17158,635300.0,,3042.0,58.0,56.83,93.48,355931,240907,23500,,541.12
陕西省,1987年,244.96,794.0,2530.0,,26582.0,782000.0,,3088.0,67.84,68.92,108.2,378051,281805,34685.0,,558.0
陕西省,1988年,314.48,1004.0,2565.0,,36006.0,4696900.0,,3140.0,82.69,93.21,138.58,445835,338788,49297.0,,575.0
陕西省,1989年,358.37,1124.0,2604.0,,38273.0,951800.0,,3198.0,91.28,108.59,158.5,507870,389603,53139.0,,594.0
陕西省,1990年,404.3,1241.0,2699.0,125.55,46100.0,1037200.0,,3316.0,105.56,131.79,166.95,539062,411901,58000.0,11669.0,617.0
陕西省,1991年,468.37,1402.0,2730.0,,60502.0,1249300.0,,3363.0,116.88,153.95,197.54,582781,451391,81400.0,,633.0
陕西省,1992年,531.63,1571.0,2748.0,,76531.0,1424700.0,,3405.0,116.71,182.85,232.07,652654.0,509539.0,111900.0,35807.0,657.0
陕西省,1993年,678.2,1981.0,2769.0,172.2,99347.0,2151100.0,152.6,3443.0,148.24,232.47,297.49,753985.0,628982.0,149600.0,57906.0,674.0
陕西省,1994年,839.03,2424.0,2784.0,220.81,121615.0,2832900.0,200.07,3481.0,171.81,302.82,364.4,855158,833111.0,160100.0,41443.0,697.0
陕西省,1995年,1036.85,2965.0,2791.0,264.35,128300.0,3243300.0,238.9,3513.0,217.27,377.91,441.67,1026917.0,951946.0,173323.0,45062.0,722.0
陕西省,1996年,1215.84,3446.0,2799.0,268.3,126922.0,2437000.0,259.9,3543.0,250.58,450.99,514.27,1217909.0,1172231.0,178406.0,65947.0,744.0
陕西省,1997年,1363.6,3834.0,2803.0,338.33,123120.0,2763000.0,318.02,3570.0,255.42,540.93,567.25,1445338.0,1400474.0,173413.0,67913.0,767.0
陕西省,1998年,1458.4,4070.0,2812.0,335.22,117700.0,4210000.0,332.1,3596.0,266.92,583.66,607.82,1661955.0,1569228.0,205179.0,87400.0,784.0
陕西省,1999年,1592.64,4415.0,2816.0,343.1,115225.0,6192700.0,345.79,3618.0,254.57,656.64,681.43,2065173.0,1729712.0,200834.0,85600.0,802.0
陕西省,2000年,1804.0,4968.0,2812.0,333.69,131003.0,7458500.0,409.38,3644.0,258.22,763.2,782.58,2717597.0,1870000.0,214009.0,83006.0,832.0
陕西省,2001年,2010.62,5511.0,2802.0,363.18,111044.0,6322600.0,704.2,3653.0,263.63,868.17,878.82,3500506.0,2259800.0,206444.0,95400.0,851.0
陕西省,2002年,2253.39,6161.0,2787.0,366.12,137717.0,9746300.0,516.6,3662.0,282.21,963.62,1007.56,4049114.0,2522800.0,222517.0,85000.0,875.0
陕西省,2003年,2587.72,7057.0,2772.0,389.34,173523.0,12787200.0,553.85,3672.0,302.66,1063.89,1221.17,4182008.0,3269400.0,278371.0,105000.0,900.0
陕西省,2004年,3141.56,8545.0,2765,451.23,239658.0,15441900.0,624.4,3681.0,356.71,1278.8,1506.05,5163052.0,4155000.0,364238.0,124600.0,916
陕西省,2005年,3817.15,10357.0,2755.0,561.33,307581.0,17611800.0,773.15,3720.0,418.6,1590.79,1807.76,6389627.0,5290200.0,457684.0,150103.0,935.0
陕西省,2006年,4595.64,12439.0,2699.0,607.97,362960.0,26102200.0,872.62,3699.0,466.21,1858.41,2271.02,8215522.0,6967700.0,536025.0,173122.6,1000.0
陕西省,2007年,5681.78,15342.0,2686.0,575.83,467244.0,36421300.0,1396.83,3708.0,560.68,2255.21,2865.89,10539665.0,8930200.0,688804.0,221625.2,1022.0
陕西省,2008年,7177.78,19331.0,2677,659.06,538066.0,46010000.0,1702.83,3718.0,717.48,2794.21,3666.09,14285208.0,11043600.0,832867.0,296088.5,1041
陕西省,2009年,7997.83,21485.0,2603.0,691.5,399000.0,62490000.0,1971.5,3727.0,751.57,3228.8,4017.46,18416388.0,13911300.0,840539.0,441605.1,1124.0
陕西省,2010年,9845.19,26388.0,2460.0,766.1,620773.0,79644000.0,2339.7,3735.0,946.74,3826.96,5071.49,22188283.0,18011100.0,1208283.0,587510.0,1275.0
陕西省,2011年,12175.06,32467.0,2411.0,939.5,701085.0,94311000.0,2819.5,3765.0,1187.39,4503.35,6484.32,29308100.0,25793000.0,1462344.0,761258.3,1332.0
陕西省,2012年,14142.41,37453.0,2361.0,1112.6,865178.0,120445000.0,3329.6,3787.0,1314.84,5215.31,7612.26,33238000.0,28000900.0,1479854.0,614677.0,1392.0
陕西省,2013年,15905.35,41906.0,2454.7582,1227.26,1023000.0,145167100.0,3735.61,3804.0,1463.49,6023.91,8417.95,36650700.0,30044700.0,2013000.0,990000.0,1505.3182
陕西省,2014年,17402.5,45610.0,2421.0797,1368.5,1393000.0,171919000.0,4215.8,3827.0,1566.85,6790.62,9045.03,39625000.0,31455400.0,2740847.0,1348000.0,1519.5105
陕西省,2015年,17898.8,46654.0,1748,1405.4,1479000.0,182310300.0,4408.1,3846.0,1599.74,7634.46,8664.6,43760600.0,20599500.0,3050000.0,1571530.91,
陕西省,2016年,19045.75,49341.0,1703,1512.5,1583000.0,204748500.0,4822.2,3874.0,1696.1,8443.14,8906.51,43893700.0,18339900.0,2992000.0,1409000.0,
陕西省,2017年,21473.45,55216.0,,1649.6,2456000.0,234682100.0,5419.1,3904.0,1741.07,9618.32,10114.06,48331900.0,20066900.0,4020000.0,,
陕西省,2018年,23941.88,61115.0,,,3160000.0,,,3931.0,1830.19,10896.42,11215.27,53020000.0,22431400.0,5330000.0,,
陕西省,2019年,25793.17,65506.0,,,2722000.0,,,3944.0,1991.11,12022.57,11779.49,,,5100000.0,,
陕西省,2020年,26181.9,65867.0,,,2789000.0,,,3955.0,2267.5,12551.7,11362.6,59303200.0,22573100.0,5460000.0,2671000.0,
陕西省,2021年,30121.74,76171.0,,,3973000.0,,,3954.0,2409.86,13692.88,14019.01,60692200.0,27754200.0,7364000.0,3392000.0,
陕西省,2022年,32772.7,82864.0,,,,,,3956.0,2575.3,14264.2,15933.1,,,7264000.0,,
青海省,1949年,1.23,83,133.47,,,,,148.33,1,0.17,0.1,26.8,26.8,,,14.86
青海省,1950年,1.34,88,136.68,,,0,,152,1.1,0.18,0.1,398.3,398.3,,,15.15
青海省,1951年,1.5,94,140.41,,,0,,156.32,1.13,0.3,0.1,1128,1359.3,,,15.91
青海省,1952年,1.63,103,145.08,,,1000.0,,161.38,1.2,0.31,0.12,1830,1000,,,16.3
青海省,1953年,1.74,106,146.31,,,3000.0,,164.01,1.24,0.3,0.2,3848,3057.3,,,17.7
青海省,1954年,2.4,138,153.34,,,2000.0,,173.24,1.7,0.44,0.24,4868.1,5866.8,,,19.9
青海省,1955年,2.93,164,156.32,,,9000.0,,182.9,1.84,0.6,0.51,7690.1,7361.6,,,23.1
青海省,1956年,3.81,199,165.52,,,33000.0,,200.0,1.9,0.91,1,16896.1,16253.9,,,34.4
青海省,1957年,3.95,195,164.94,,,17000.0,,205.0,2.13,1.04,0.78,16212,16358,,,39.7
青海省,1958年,4.9,225,162.3,,,37000.0,,225.0,1.9,1.4,1.6,32441.4,37875.6,,,62.7
青海省,1959年,6.94,284,180.01,,,48000.0,,260.01,1.93,2,3.03,51964.9,62327.4,86,,80
青海省,1960年,7.7,300,169.65,,,47000.0,,249.0,1.9,2.6,3.22,70972.9,66423.6,108,,79
青海省,1961年,5.4,233,159.46,,,8000.0,,211.42,2.12,2.1,1.24,29101.1,27631.1,91,,51.96
青海省,1962年,4.6,218,165.67,,,3000.0,,205.01,2.2,1.6,0.82,12757.3,14126.6,78,,39.34
青海省,1963年,4.9,232,170.14,,,5000.0,,210.0,2.7,1.4,0.9,12545.2,17712.6,28,,39.6
青海省,1964年,5.6,257,174.82,,,8000.0,,219.5,3.12,1.41,1.04,17310.2,19630.6,20,,44.66
青海省,1965年,6.14,273,183.34,,,13000.0,,230.5,3.36,1.5,1.28,18738.4,17585,47,,34.0
青海省,1966年,6.42,270,189.69,,,22000.0,,241.0,3.12,1.7,1.64,21703.4,22065.4,70,,50.92
青海省,1967年,7,281,198.52,,,18000.0,,250.45,3.7,1.73,1.6,17051.4,20125.5,82,,51.93
青海省,1968年,6.4,246,204.83,,,17000.0,,261.0,3,1.81,1.6,14979.9,15505.2,92,,56.12
青海省,1969年,7.03,262,213.69,,,28000.0,,272.0,3.35,1.9,1.8,23761.1,23030.5,94,,58.24
青海省,1970年,8.15,294,223.1,,,31000.0,,283.0,3.36,2,2.79,27105.4,26228,102,,53.0
青海省,1971年,9.32,320,228.72,,,32000.0,,296.0,3.63,2.3,3.4,36655.3,36829.3,151,,66.93
青海省,1972年,10.34,341,235.06,,,33000.0,,307.1,4.11,2.52,3.71,41861.4,41313.4,197,,71.99
青海省,1973年,11.1,352,242.32,,,31000.0,,318.2,4.4,2.62,4.11,43453,43800.9,263,,75.83
青海省,1974年,11.8,361,250.23,,,32000.0,,329.0,4.7,2.8,4.31,42458.7,41696,530,,78.52
青海省,1975年,12.42,373,257.57,,89,43000.0,,337.5,4.64,3.02,4.76,45173.1,47928,475,,53.0
青海省,1976年,12.24,356,263.72,,75,42000.0,,346.6,4.6,3.11,4.6,48724.9,46532.5,613,,82.86
青海省,1977年,13.13,371,270.58,,79,47000.0,,357.0,3.84,3.41,5.9,51631.4,54139.2,644,,86.17
青海省,1978年,15.54,431.0,277.4,,76.2,67500.0,,365.0,3.67,4.16,7.71,68011,70301,1064,988,87.46
青海省,1979年,15.2,410.0,279.7,,17,100000.0,,377.0,4.0,3.8,7.44,68194.8,68133,740,,92.32
青海省,1980年,17.79,475.0,280.38,,402.2,74000.0,,376.9,5.0,4.96,7.83,58841.3,63684,900,485,96.52
青海省,1981年,17.49,461.0,284.12,,793,85000.0,,382.0,4.63,5.63,7.23,55181.3,63076.6,1249,,97.48
青海省,1982年,19.95,515.0,294.39,,1077,105100.0,,393.0,5.56,6.36,8.03,62414.1,70985,1500,,98.4
青海省,1983年,22.45,572.0,292.96,,1247,127000.0,,393.0,5.9,7.57,8.98,73932,76716.4,2300,,99.61
青海省,1984年,26.42,665.0,294.2,,1406,135100.0,,402.0,7.35,8.92,10.15,91748,90089,3135,,107.41
青海省,1985年,33.01,816.0,291.24,,2123,172000.0,,412.0,8.64,10.98,13.39,100911.1,105053,3411.12,1288,116.14
青海省,1986年,38.44,928.0,298.9,,2643.01,178100.0,,421.12,10.47,12.57,15.4,122231,123875,4320,1677,122.22
青海省,1987年,43.38,1022.0,303.5,,4015.0,220000.0,,427.9,11.74,15.03,16.61,122555,141025,5142.0,1127.1,124.4
青海省,1988年,54.96,1275.0,307.93,,4558.3,257000.0,,434.2,14.36,17.3,23.3,142802,143165,5400.0,826.2,126.27
青海省,1989年,60.37,1381.0,313.46,,5849.08,215300.0,,445.6946,15.73,19.35,25.29,156668.3,162836,6500.0,639.22,126.74
青海省,1990年,69.94,1575.0,321.19,17.68,6805.0,222500.0,,448.0,17.67,25.38,26.89,171334.2,169745,7027.0,222.0,126.47
青海省,1991年,75.1,1665.0,329.76,19.29,7552.0,239400.0,,454.0,17.96,27.3,29.84,182272,184729,7791.0,240,124.67
青海省,1992年,82.2,1912.0,334.57,22.07,9043.0,302700.0,,461.0,19.4,28.8,34.1,186197.0,179833.0,10399.0,1356.0,126.45
青海省,1993年,105.74,2255.0,341.7,25.03,10174.0,460800.0,29.8,467.0,21.61,35.74,48.39,225395.0,215325.0,12442.0,2268.0,125.0
青海省,1994年,138.4,2942.0,347.61,30.34,12350.0,452000.0,38.86,474.0,32.4,57.1,48.9,253649,241980.0,14331.0,1981.0,126.39
青海省,1995年,167.8,3513.0,352.72,33.72,13807.0,555800.0,48.0,481.0,39.62,75.03,53.15,288021.0,276662.0,16226.0,2419.0,128.48
青海省,1996年,184.17,3799.0,357.88,37.56,13480.0,676000.0,58.8,488.0,40.41,86.16,57.6,327145.0,314159.0,22497.0,9017.0,130.42
青海省,1997年,202.0,4065.0,363.81,40.26,12440.0,796000.0,57.38,496.0,40.6,82.3,79.1,365000.0,353100.0,16476.0,4036.0,131.79
青海省,1998年,220.92,4425.0,369.43,42.0,10431.0,989000.0,61.21,503.0,42.94,111.63,66.35,441000.0,457668.0,11405.0,974.0,133.37
青海省,1999年,239.38,4728.0,374.57,43.55,8686.0,1281300.0,66.36,510.0,42.03,126.05,71.3,557191.0,667176.0,10785.0,2099.0,135.23
青海省,2000年,263.68,5138.0,379.47,46.0,11200.0,3000.0,70.82,517.0,40.12,142.66,80.9,682600.0,813082.0,16000.0,4800.0,137.03
青海省,2001年,300.83,5774.0,382.91,49.85,14913.0,1780300.0,91.0,523.0,41.1,127.12,132.61,1013000.0,1283790.0,20490.0,5577.0,140.19
青海省,2002年,340.65,6478.0,385.09,53.21,15109.0,2450200.0,87.15,529.0,45.31,182.33,113.01,1187300.0,1416571.0,19671.0,4562.0,143.51
青海省,2003年,385.0,7248.0,387.06,57.47,27387.0,2851200.0,97.76,534.0,46.01,206.77,132.22,1231000.0,1425380.0,33913.0,6526.0,146.74
青海省,2004年,443.73,8275.0,389.3,65.04,45476.0,3180600.0,107.23,539.0,58.09,231.23,154.41,1373400.0,1663816.0,57551.0,12075.0,149.3
青海省,2005年,499.42,9233.0,391.76,64.15,32324.0,3125600.0,146.14,543.0,62.8,246.33,190.29,1697500.0,2186018.0,41338.0,9014.0,151.44
青海省,2006年,585.15,10728.0,393.3,70.51,53422.0,4196200.0,160.18,548.0,65.84,291.25,228.06,2147000.0,2669398.0,65175.0,11752.0,154.4
青海省,2007年,720.06,13100.0,395.83,81.36,38591.0,4874700.0,192.28,552.0,81.61,363.17,275.28,2822000.0,3411001.0,61207.0,22616.0,155.77
青海省,2008年,962.0,17389.0,396.93,102.75,41875.0,5830000.0,219.65,554.0,106.0,327.0,529.0,3638300.0,4466049.0,68847.0,26972.0,157.37
青海省,2009年,1081.3,19454.0,399.08,111.6,25000.0,7983000.0,249.4,557.0,107.4,397.5,576.3,4867500.0,5974197.0,58590.0,33491.0,158.22
青海省,2010年,1350.0,24115.0,397.58,117.0,46630.0,10187000.0,288.1,563.0,135.0,471.0,745.0,7434000.0,8622451.0,78906.0,32300.0,165.89
青海省,2011年,1370.4,24233.0,381.92,151.3,66182.0,14356000.0,343.5,568.0,152.62,664.64,553.14,9674710.0,11174804.0,92382.0,26199.0,186.25
青海省,2012年,1528.48,26839.0,370.55,185.6,72984.0,18834000.0,401.6,571.0,174.24,734.05,620.19,11590499.0,13068261.0,116016.0,43032.0,202.62
青海省,2013年,2101.1,36510.0,330.8704,208.17,85000.0,22853000.0,486.41,571.0,207.6,689.2,1204.3,12278884.0,13677527.0,140256.0,55530.0,241.7217
青海省,2014年,2303.32,39671.0,301.9645,236.4,112833.0,28612000.0,549.4,576.0,215.93,916.98,714.81,13474303.0,15294734.0,171896.0,59063.0,278.2
青海省,2015年,2417.05,41252.0,292.45,266.7,164200.0,31441700.0,622.1,577.0,208.93,1040.96,761.13,15151600.0,18268915.0,193447.0,29300.0,
青海省,2016年,2572.49,43531.0,287.06,304.4,136600.0,35331900.0,685.5,582.0,221.19,1169.32,867.68,15248000.0,19055430.0,151500.0,14900.0,
青海省,2017年,2624.83,44047.0,,337.0,42400.0,38971400.0,736.9,586.0,238.41,1251.03,975.67,15304400.0,19003456.0,65532.0,23200,
青海省,2018年,2865.23,47689.0,,,47011.0,,,587.0,268.1,1386.18,1093.72,16474300.0,20553430.0,72718.0,25707,
青海省,2019年,2966.0,48981.0,,,29000.0,,,590.0,301.9,1504.3,1159.8,18636700,21841230,54008.0,24700,
青海省,2020年,3005.9,50819.0,,,18000.0,,,593.0,334.3,1528.1,1143.6,19328400.0,23586656.0,33000.0,15200.0,
青海省,2021年,3346.6,56398.0,,,26000.0,,,594.0,352.7,1661.4,1332.6,18545200.0,3287600.0,48000.0,22000.0,
青海省,2022年,3610.1,60724.0,,,,,,595.0,380.2,1644.2,1585.7,,,65000.0,,
黑龙江,1949年,,,759.9,,,,,1011.9,,,,,,,,252
黑龙江,1950年,,,780.9,,,4000,,1037,,,,,,,,256.1
黑龙江,1951年,,,786.4,,,8000,,1072.8,,,,,,,,286.4
黑龙江,1952年,26,238,801.8,,,28000.0,,1110.5,11.9,6.2,7.8,16000,47000,6100,,308.7
黑龙江,1953年,31.9,277,798.3,,6084,60000.0,,1189.7,12.9,8.3,10.7,23000,,6084,,391.4
黑龙江,1954年,36.5,299,820.1,,7000,73000.0,,1250.2,15,8.4,13.1,26000,,7000,,430.1
黑龙江,1955年,37.9,295,858.8,,7139,75000.0,,1321.2,16.6,9.2,12.2,25000,,7139,,462.4
黑龙江,1956年,41.8,305,924.7,,8113,88000.0,,1418.2,18,10.7,13.1,46000,,8113,,493.5
黑龙江,1957年,43.9,303,904.8,,8000,75000.0,,1478.5,17.2,11.9,14.9,43000,,8000,,573.7
黑龙江,1958年,60.8,400,1107.1,,9000,150000.0,,1563.7,18.2,13.2,29.4,119000,,9000,,456.6
黑龙江,1959年,72.3,446,901.5,,10000,190000.0,,1682.0,17.4,17.1,37.9,123000,,10000,,780.5
黑龙江,1960年,78.9,452,937.9,,7028,230000.0,,1807.1,11.7,19.5,47.7,169000,,7028,,869.2
黑龙江,1961年,52.9,286,1104.1,,2000,79000.0,,1897.1,10.9,16.8,25.3,67000,,2000,,793
黑龙江,1962年,53.3,281,1165.2,,2000,57000.0,,1893.5,14.5,15.9,22.9,53000,,2000,,723.3
黑龙江,1963年,60.4,312,1207.9,,2000,90000.0,,1972.0,17.9,14.7,27.8,72000,,2000,,764.1
黑龙江,1964年,66.2,329,1293.7,,2000,117000.0,,2053.3,16.8,16.9,32.6,75000,,2000,,759.6
黑龙江,1965年,76.7,367,1310.2,,2000,99000.0,,2133.9,19.6,17.5,39.6,80000,,2000,,704.0
黑龙江,1966年,89.6,414,1213.7,,3000,99000.0,,2188.6,23.3,18.3,48,86000,,3000,,974.9
黑龙江,1967年,88.4,398,1290.1,,2003,74000.0,,2258.9,26,17.9,44.5,79000,,2003,,968.8
黑龙江,1968年,86.3,375,1362.4,,2000,64000.0,,2343.4,25.2,17.2,43.9,76000,,2000,,981
